face_id,src,dst,face_length,normal_x,normal_y,center_distance,elevation_src,elevation_dst,elevation_diff,bed_slope,manning_src,manning_dst,manning_mean,manning_diff,ip_src,ip_dst,ip_mean,ip_diff,landcover_ip_src,landcover_ip_dst,area_src,area_dst,area_mean,area_ratio,zone_src,zone_dst,same_zone,zone3_touching,zone3_internal,surface_gradient_rms,face_target_mean,face_target_std,face_target_rms
12857,4559,8646,58.04027176,-0.9369986057,-0.3493331373,105.3238884,11.34858227,-4,-15.34858227,-0.1457274556,0.045,0.045,0.045,0,10,10,10,0,10,10,11136.28467,7175.868164,9156.076416,1.551907646,0,1,0,0,0,0.0283999796,-322610.9375,95821.28906,336540.5625
12858,4559,8602,9.343585968,-0.7333123684,-0.6798918843,117.5002533,11.34858227,-4,-15.34858227,-0.1306259505,0.045,0.045,0.045,0,10,10,10,0,10,10,11136.28467,7572.475586,9354.380127,1.470626685,0,1,0,0,0,0.1754728216,-28055.85352,9176.646484,29518.49805
12859,4559,8603,83.95845795,0.06749477237,-0.9977196455,95.19549423,11.34858227,14.4123497,3.063767433,0.03218395427,0.045,0.045,0.045,0,10,10,10,0,10,10,11136.28467,7605.509277,9370.896973,1.46423918,0,1,0,0,0,0.00547937977,57571.52734,16068.68848,59771.92969
12860,4560,8604,78.54397583,-0.07764282078,-0.9969812632,96.78091961,10.43691826,14.2699604,3.833042144,0.03960534948,0.045,0.045,0.045,0,10,10,10,0,10,10,11116.89502,6978.557861,9047.72644,1.593007501,0,1,0,0,0,0.007403971213,-67868.16406,23567.88086,71843.80469
12861,4560,8605,86.34876251,0.7072697282,-0.70694381,111.3328725,10.43691826,11.22531414,0.788395881,0.007081429441,0.045,0.045,0.045,0,10,10,10,0,10,10,11116.89502,12766.39551,11941.64526,1.148377806,0,0,1,0,0,0.00115379714,249888.1875,88706.44531,265165.875
12862,4560,4538,55.65014267,0.7071067691,0.7071067691,141.4213562,10.43691826,11.48085499,1.043936729,0.007381747402,0.045,0.045,0.045,0,10,10,10,0,10,10,11116.89502,15832.79053,13474.84277,1.424209773,0,0,1,0,0,0.002513326141,219013.5312,70188.66406,229985.5938
12863,4558,8600,89.22070312,0.04213004559,-0.9991121292,112.8482611,16.7483654,0.320665836,-16.42769957,-0.1455733513,0.045,0.045,0.045,0,10,10,10,0,10,10,10590.58936,9876.222412,10233.40588,1.072332002,0,0,1,0,0,0.02116021508,42846.90234,14067.79883,45097.23047
12864,4558,8625,77.09659576,0.9549233317,-0.2968524694,106.2387692,16.7483654,-1.556715131,-18.30508053,-0.1723013234,0.045,0.045,0.045,0,10,10,10,0,10,10,10590.58936,8437.389893,9513.989624,1.255197341,0,0,1,0,0,0.02727812689,277961.625,89899.26562,292137.875
12865,4556,4555,115.7442322,-1,-0,100,15.40625,14.97089291,-0.435357094,-0.00435357094,0.045,0.045,0.045,0,10,10,10,0,10,10,11655.98145,11222.0918,11439.03662,1.038663883,0,0,1,0,0,0.0004733643546,-367427.9375,104383.9375,381967.6562
12866,4556,8597,11.03787708,-0.5144987702,-0.8574911356,164.2000715,15.40625,-2.712851524,-18.11910152,-0.1103477079,0.045,0.045,0.045,0,10,10,10,0,10,10,11655.98145,8211.928467,9933.954956,1.419396369,0,0,1,0,0,0.175000779,10016.21973,4807.744629,11110.31348
12867,4556,8598,91.10230255,0.1114128605,-0.9937742352,132.9248187,15.40625,-6.985995293,-22.39224529,-0.1684579713,0.045,0.045,0.045,0,10,10,10,0,10,10,11655.98145,10019.78052,10837.88098,1.163297083,0,0,1,0,0,0.02534801117,233893.2344,73141.10938,245062.5781
12868,4538,8605,61.07698822,-0.1181202754,-0.9929993153,179.9659733,11.48085499,11.22531414,-0.255540848,-0.0014199398,0.045,0.045,0.045,0,10,10,10,0,10,10,15832.79053,12766.39551,14299.59302,1.240192701,0,0,1,0,0,0.0007233230369,-59358.21484,22490.18945,63476.03125
12869,8605,8604,54.30523682,-0.9787894487,-0.2048688531,87.14260336,11.22531414,14.2699604,3.044646263,0.03493866542,0.045,0.045,0.045,0,10,10,10,0,10,10,12766.39551,6978.557861,9872.476685,1.829374458,0,1,0,0,0,0.008992688905,-189282.9688,57440.07812,197806.4844
12870,8605,10370,41.00797653,-0.7931236625,-0.6090605855,86.17353538,11.22531414,13.38822746,2.162913323,0.0250995078,0.045,0.045,0.045,0,10,10,10,0,10,10,12766.39551,4151.68042,8459.037964,3.074994753,0,2,0,0,0,0.008580796741,-77196.17188,23831.67383,80791.07812
12871,8605,10369,106.1541367,0.5839288235,-0.8118048906,57.54417673,11.22531414,10.8893528,-0.335961342,-0.005838320419,0.045,0.045,0.045,0,10,10,10,0,10,10,12766.39551,3406.751221,8086.573364,3.747381209,0,2,0,0,0,0.001010097272,218185.7969,68482.55469,228680.7812
12872,8605,8606,57.03588486,0.9652193785,-0.2614413202,136.2867771,11.22531414,4.066646576,-7.158667564,-0.05252650122,0.045,0.045,0.045,0,10,10,10,0,10,10,12766.39551,10005.55396,11385.97473,1.275930904,0,0,1,0,0,0.02275260871,147087.0938,54178.44922,156747.9375
12873,8605,10368,14.7413311,0.9720620513,0.2347241044,196.6610486,11.22531414,8.969387054,-2.255927086,-0.01147114338,0.045,0.045,0.045,0,10,10,10,0,10,10,12766.39551,14355.95068,13561.1731,1.124510883,0,0,1,0,0,0.03482261751,45112.91406,18898.51367,48911.4375
12874,10007,10008,92.86934662,-0.8443835378,-0.5357391834,99.89976667,0,-1.116372705,-1.116372705,-0.01117492805,0.045,0.045,0.045,0,10,10,10,0,10,10,8783.694336,9771.557617,9277.625977,1.11246558,0,0,1,0,0,0.001772040617,-618448.0625,201293.4844,650382.25
12875,10007,10367,99.89976501,-0.5357391834,0.8443835378,100,0,9.309204102,9.309204102,0.09309204102,0.045,0.045,0.045,0,10,10,10,0,10,10,8783.694336,9786.405762,9285.050049,1.114156002,0,0,1,0,0,0.0159251095,301557.1562,97302.32812,316866.625
12876,10008,10368,99.89976501,-0.5357391834,0.8443835378,100,-1.116372705,8.969387054,10.08575976,0.1008575976,0.045,0.045,0.045,0,10,10,10,0,10,10,9771.557617,14355.95068,12063.75415,1.469156837,0,0,1,0,0,0.01704335592,75612.35938,56521.375,94402.83594
12877,10008,10009,102.7578888,-0.8443835378,-0.5357391834,99.89976667,-1.116372705,-2,-0.883627295,-0.008845138727,0.045,0.045,0.045,0,10,10,10,0,10,10,9771.557617,6936.060547,8353.809082,1.408805121,0,1,0,0,0,0.001507610631,-695962.8125,205616.7031,725701.375
12878,10353,10352,120.3423233,0.07117766142,-0.9974636436,91.61033546,4.808263779,6.665589809,1.85732603,0.02027419746,0.1,0.1,0.1,0,2,2,2,0,2,2,12920.10693,12059.79126,12489.9491,1.071337526,0,0,1,0,0,0.002125841319,226912.7344,86377.13281,242797.0312
12879,10353,4601,50.14626312,0.9506298304,-0.3103272021,141.4930166,4.808263779,18.29081345,13.48254967,0.09528773919,0.1,0.045,0.0725,-0.055,2,10,6,8,2,10,12920.10693,14700.76709,13810.43701,1.137820853,0,0,1,0,0,0.03898661727,52194.14453,20967.67188,56248.30469
12880,10353,4599,47.07833862,0.9229646325,0.3848848045,145.7341667,4.808263779,18.09375,13.28548622,0.09116246739,0.1,0.045,0.0725,-0.055,2,10,6,8,2,10,12920.10693,11704.71387,12312.4104,1.103837914,0,0,1,0,0,0.04074922184,-2505.843262,3804.189941,4555.338867
12881,10353,10354,132.7275543,0.00700971717,0.9999754429,99.89976667,4.808263779,2.205705404,-2.602558375,-0.02605169623,0.1,0.045,0.0725,-0.055,2,10,6,8,2,10,12920.10693,14947.73682,13933.92188,1.156935999,0,0,1,0,0,0.002646023653,-278015.5312,102311.4609,296243.5938
12882,8645,10001,96.70222473,0.1874530166,-0.9822735786,71.39133118,0.286356866,1.350686073,1.064329207,0.01490838158,0.045,0.045,0.045,0,10,10,10,0,10,10,4674.804932,8503.68335,6589.244141,1.819045602,2,0,0,0,0,0.001521543481,369938.625,136671.0312,394377.4375
12883,8645,10359,59.10643005,0.9665614367,-0.2564351261,85.34356267,0.286356866,7.116719246,6.83036238,0.0800337151,0.045,0.1,0.0725,0.055,10,2,6,-8,10,2,4674.804932,14092.91064,9383.857788,3.01465213,2,0,0,0,0,0.01496237268,428253.9375,197388.9688,471554.6875
12884,8645,10360,98.75203705,-0.4619288445,0.886916995,49.34558929,0.286356866,-2,-2.286356866,-0.04633356089,0.045,0.1,0.0725,0.055,10,2,6,-8,10,2,4674.804932,5291.679932,4983.242432,1.131957378,2,1,0,0,0,0.002928631074,-517235.125,214295.9375,559870.4375
12885,8645,8666,33.00286865,-0.9858516455,0.1676200479,100,0.286356866,-1.420990705,-1.707347571,-0.01707347571,0.045,0.045,0.045,0,10,10,10,0,10,10,4674.804932,9784.009277,7229.407104,2.092923538,2,0,0,0,0,0.006691646602,-236350.1406,114406.0469,262583.5625
12886,10001,10359,74.98725891,0.9581273198,0.2863425314,100,1.350686073,7.116719246,5.766033173,0.05766033173,0.045,0.1,0.0725,0.055,10,2,6,-8,10,2,8503.68335,14092.91064,11298.297,1.657271334,0,0,1,0,0,0.009953572523,44492.28516,30371.38672,53870.07031
12887,10001,8666,30.70462036,-0.7368007302,0.6761099696,130.3147355,1.350686073,-1.420990705,-2.771676778,-0.02126909722,0.045,0.045,0.045,0,10,10,10,0,10,10,8503.68335,9784.009277,9143.846313,1.150561336,0,0,1,0,0,0.01158940433,-461937.9062,155553.5938,487425.4062
12888,10359,4561,39.15172958,0.9489700198,-0.3153662682,166.167091,7.116719246,16.79527283,9.678553581,0.05824591091,0.1,0.045,0.0725,-0.055,2,10,6,8,2,10,14092.91064,12245.57812,13169.24438,1.150857109,0,0,1,0,0,0.0352497686,191083.7969,94571.96875,213206.1875
12889,4561,4570,106.1279984,-0,-1,100,16.79527283,14.5085907,-2.286682129,-0.02286682129,0.045,0.045,0.045,0,10,10,10,0,10,10,12245.57812,11564.50049,11905.03931,1.058893822,0,0,1,0,0,0.003130362725,305001.8125,163843.9375,346223.8438
12890,4564,4573,100,-0,-1,100,18.04290962,17.9586029,-0.084306717,-0.00084306717,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0001221320813,129863.0391,69202.16406,147150.7656
12891,4564,4565,100,1,-0,100,18.04290962,18.09554863,0.052639008,0.00052639008,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,8.524130683e-05,267228.8125,143465.75,303304.5625
12892,4579,4580,100,1,-0,100,17.39120674,17.97814178,0.586935044,0.00586935044,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001112176536,205599.0938,99844.21875,228560.4062
12893,4579,4578,100,-1,-0,100,17.39120674,11.80769157,-5.583515167,-0.05583515167,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,11599.55371,10799.77686,1.159955371,0,0,1,0,0,0.008889430292,-219249.5312,97283.46875,239863.3594
12894,4579,4589,100,-0,-1,100,17.39120674,17.91736603,0.526159287,0.00526159287,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0009789131458,101466.1094,55071.20703,115447.8594
12895,4580,4590,100,-0,-1,100,17.97814178,18.69560242,0.717460632,0.00717460632,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001529876329,126603.0859,63367.45312,141576.0469
12896,4580,4581,100,1,-0,100,17.97814178,18.17477608,0.196634292,0.00196634292,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10000,10000,10000,1,0,0,1,0,0,0.0003344257053,244448.3906,122055.375,273226.1562
12897,4565,4574,100,-0,-1,100,18.09554863,18.22415543,0.128606796,0.00128606796,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0002677377478,134550.875,60890.89844,147687.6406
12898,4565,4566,100,1,-0,100,18.09554863,18.921772,0.826223373,0.00826223373,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001838414752,227601.4531,136939.4844,265621.625
12899,4566,4575,100,-0,-1,100,18.921772,18.55720711,-0.364564895,-0.00364564895,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000.00024,10000.00012,1.000000024,0,0,1,0,0,0.0008806073524,119322.4062,51946.44531,130139.4219
12900,8703,8702,81.92754364,-0.9786412716,-0.2055755109,110.8319216,20.18065643,17.98887443,-2.191781998,-0.01977572857,0.045,0.045,0.045,0,10,10,10,0,10,10,10117.20288,11815.89404,10966.54846,1.167901265,0,0,1,0,0,0.007006619737,-170586.3594,123551.6016,210629.3125
12901,8703,8859,99.24458313,0.0792978406,-0.9968509674,100,20.18065643,17.453228,-2.727428436,-0.02727428436,0.045,0.045,0.045,0,10,10,10,0,10,10,10117.20288,9606.134766,9861.668823,1.053202264,0,0,1,0,0,0.006703876366,39074.81641,24739.19531,46247.91016
12902,8703,8704,79.08490753,0.9987234473,0.05051163957,102.4153661,20.18065643,20.88479614,0.70413971,0.006875332644,0.045,0.045,0.045,0,10,10,10,0,10,10,10117.20288,9822.82959,9970.016235,1.029968278,0,0,1,0,0,0.002291062165,172462.0938,130875.2422,216498.2656
12903,4569,8701,48.16144562,0.9249123931,-0.3801802695,154.937598,22.24741554,17.41653442,-4.830881119,-0.03117952764,0.045,0.045,0.045,0,10,10,10,0,10,10,13361.45093,13365.21924,13363.33508,1.000282029,0,0,1,0,0,0.02527958954,104365.8906,78894.8125,130830.5469
12904,4569,4577,41.06441498,-0.7071067691,-0.7071067691,141.4213562,22.24741554,19.34407234,-2.903343201,-0.02052973666,0.045,0.045,0.045,0,10,10,10,0,10,10,13361.45093,10727.68262,12044.56677,1.245511394,0,0,1,0,0,0.01756285587,-51310.39844,38849.21094,64358.51562
12905,4569,8700,102.093895,0.4505895376,-0.8927312493,122.2259845,22.24741554,17.91036034,-4.337055207,-0.03548390488,0.045,0.045,0.045,0,10,10,10,0,10,10,13361.45093,11213.05737,12287.25415,1.191597482,0,0,1,0,0,0.01041024837,55185.39062,44087.51953,70633.82031
12906,8701,8700,107.7685776,-0.869117558,-0.4946056008,101.516712,17.41653442,17.91036034,0.493825912,0.004864478983,0.045,0.045,0.045,0,10,10,10,0,10,10,13365.21924,11213.05737,12289.13831,1.191933546,0,0,1,0,0,0.0023052971,-356285.9375,150595.0469,386805.5625
12907,8701,8857,99.32846069,0.4792809188,-0.8776615262,100,17.41653442,17.41653442,0,0,0.045,0.045,0.045,0,10,10,10,0,10,10,13365.21924,10915.70776,12140.4635,1.224402442,0,0,1,0,0,4.651769422e-05,194155.4375,103904.1094,220209.8906
12908,8701,8702,111.5948257,0.9133961797,0.4070717394,106.6086385,17.41653442,17.98887443,0.572340011,0.005368608202,0.045,0.045,0.045,0,10,10,10,0,10,10,13365.21924,11815.89404,12590.55664,1.13112213,0,0,1,0,0,0.0009241677368,336493.75,171051.3594,377473.9688
12909,4576,4577,102.77314,1,-0,100,19.11110878,19.34407234,0.232963562,0.00232963562,0.045,0.045,0.045,0,10,10,10,0,10,10,12192.21021,10727.68262,11459.94641,1.136518542,0,0,1,0,0,0.0009999899913,181542.4531,113840.2266,214283.125
12910,4576,4575,100,-1,-0,100,19.11110878,18.55720711,-0.553901672,-0.00553901672,0.045,0.045,0.045,0,10,10,10,0,10,10,12192.21021,10000.00024,11096.10522,1.219220991,0,0,1,0,0,0.001142756945,-223027.4688,125166.9375,255749.9062
12911,4576,4583,52.40332794,-0.7071067691,-0.7071067691,141.4213562,19.11110878,18.71231079,-0.398797989,-0.002819927623,0.045,0.045,0.045,0,10,10,10,0,10,10,12192.21021,12853.06982,12522.64001,1.054203431,0,0,1,0,0,0.001701586242,-23477.87695,20936.88477,31457.33398
12912,4576,8697,14.91569138,0.007381988689,-0.9999727607,173.9136303,19.11110878,17.29842186,-1.81268692,-0.01042291462,0.045,0.045,0.045,0,10,10,10,0,10,10,12192.21021,11539.82959,11866.0199,1.056532951,0,0,1,0,0,0.02302922602,26731.13086,11176.14941,28973.43164
12913,4576,8698,58.94547272,0.5797137022,-0.81482023,143.9726194,19.11110878,17.39489365,-1.716215134,-0.01192042724,0.045,0.045,0.045,0,10,10,10,0,10,10,12192.21021,11475.89355,11834.05188,1.062419248,0,0,1,0,0,0.005765705389,89964.80469,43878.32422,100094.8203
12914,4577,8698,58.11669922,-0.1395869702,-0.9902098179,118.4716645,19.34407234,17.39489365,-1.949178696,-0.01645269951,0.045,0.045,0.045,0,10,10,10,0,10,10,10727.68262,11475.89355,11101.78809,1.069745812,0,0,1,0,0,0.007496655083,12718.93066,6065.474121,14091.17383
12915,4577,8699,108.6733246,0.7531613708,-0.6578357816,92.28846355,19.34407234,17.31459618,-2.029476166,-0.02199057269,0.045,0.045,0.045,0,10,10,10,0,10,10,10727.68262,10051.0166,10389.34961,1.067323142,0,0,1,0,0,0.004229765838,156268.7656,95406.30469,183090.9375
12916,9989,10336,23.35989189,0.5570555925,0.8304752111,141.2851806,11.70196152,12.58504391,0.88308239,0.006250353974,0.045,0.045,0.045,0,10,10,10,0,10,10,10364.04199,12191.7168,11277.87939,1.176347684,0,0,1,0,0,0.01578172189,269711.2812,88821.73438,283960.3438
12917,9989,10337,99.88981628,-0.2191015035,0.9757020473,100,11.70196152,14.49781704,2.795855522,0.02795855522,0.045,0.045,0.045,0,10,10,10,0,10,10,10364.04199,10547.54272,10455.79236,1.017705518,0,0,1,0,0,0.00580484073,447658.4688,245593.5312,510601.9062
12918,9989,9990,118.6901474,-0.9757020473,-0.2191015035,99.89976667,11.70196152,12.02026653,0.318305016,0.003186243838,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10364.04199,11841.30518,11102.67358,1.14253736,0,0,1,0,0,0.0006359918078,-476654.5938,214978.3594,522891.2812
12919,9989,210,35.20232773,-0.3770950139,-0.9261745811,169.8245065,11.70196152,0,-11.70196152,-0.06890620065,0.045,0.045,0.045,0,10,10,10,0,10,10,10364.04199,11332.38379,10848.21289,1.093432832,0,0,1,0,0,0.0799144707,-241773.875,95482.00781,259945.0312
12920,9988,10333,105.5335617,-0.1512611955,0.9884938002,100,15.27423286,16.16835976,0.894126892,0.00894126892,0.045,0.045,0.045,0,10,10,10,0,10,10,9741.560059,12584.31543,11162.93774,1.291817261,0,0,1,0,0,0.002057887716,15853.05762,11474.08691,19569.72461
12921,9988,10334,80.72750854,-0.805631578,0.5924168825,141.3504983,15.27423286,12.3125,-2.961732864,-0.02095311229,0.045,0.045,0.045,0,10,10,10,0,10,10,9741.560059,16839.15747,13290.35876,1.728589401,0,0,1,0,0,0.009151445173,-390081.5938,239167.7031,457564.0312
12922,10335,10334,182.5656738,0.9880188107,0.1543336213,99.89976667,12.3125,12.3125,0,0,0.045,0.045,0.045,0,10,10,10,0,10,10,16860.46143,16839.15747,16849.80945,1.001265144,0,0,1,0,0,3.386151134e-06,1136780.125,656460.1875,1312710.625
12923,10335,4585,62.53628159,-0.07956466824,0.9968296885,172.8047801,12.3125,12.50803852,0.195538521,0.001131557361,0.045,0.045,0.045,0,10,10,10,0,10,10,16860.46143,13351.17261,15105.81702,1.262844989,0,0,1,0,0,0.0005708288095,-13061.16602,84334.1875,85339.60938
12924,10335,4595,57.26736832,-0.8440943956,0.5361945629,134.7588045,12.3125,12.52173138,0.209231377,0.001552636044,0.045,0.045,0.045,0,10,10,10,0,10,10,16860.46143,11056.06201,13958.26172,1.524997002,0,0,1,0,0,0.000575056711,-274248.2812,211262.875,346185.0938
12925,10335,10336,126.3670807,-0.9873180389,-0.1587548256,100.6351543,12.3125,12.58504391,0.272543907,0.002708237583,0.045,0.045,0.045,0,10,10,10,0,10,10,16860.46143,12191.7168,14526.08911,1.382943986,0,0,1,0,0,0.0003958967737,-851635.4375,383500.2188,933999.6875
12926,4554,8704,69.2100296,-0.4852150977,-0.874394834,100.1085686,24.7151928,20.88479614,-3.830396652,-0.03826242554,0.045,0.045,0.045,0,10,10,10,0,10,10,11567.52002,9822.82959,10695.1748,1.177615871,0,0,1,0,0,0.01879002247,-45283.23047,43456.80859,62761.97266
12927,4554,8705,84.05725098,0.531047821,-0.8473418355,118.0713892,24.7151928,19.50388908,-5.211303711,-0.04413688826,0.045,0.045,0.045,0,10,10,10,0,10,10,11567.52002,10690.91797,11129.21899,1.081995022,0,0,1,0,0,0.01907678098,120911.4219,97967.3125,155618.6562
12928,8704,8860,99.54806519,0.02131432667,-0.9997728467,100,20.88479614,17.49573326,-3.389062882,-0.03389062882,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,9822.82959,9798.137207,9810.483398,1.00252011,0,0,1,0,0,0.008442229824,-49491.80078,44902.99219,66826.02344
12929,8704,8705,73.85787201,0.9937323928,-0.1117849573,111.9770142,20.88479614,19.50388908,-1.380907059,-0.01233205822,0.045,0.045,0.045,0,10,10,10,0,10,10,9822.82959,10690.91797,10256.87378,1.088374574,0,0,1,0,0,0.004912309461,211046.9062,161134.5781,265528.0625
12930,9995,9994,162.881012,0.9576066136,0.2880790234,99.89976667,11.24305916,11.24305916,0,0,0.045,0.045,0.045,0,10,10,10,0,10,10,12809.86694,15296.08252,14052.97473,1.19408598,0,0,1,0,0,5.465554265e-05,510485.6562,212533.3281,552961.125
12931,9995,8850,71.90875244,-0.2191015035,0.9757020473,115.7989658,11.24305916,17.25,6.006940842,0.05187387297,0.045,0.045,0.045,0,10,10,10,0,10,10,12809.86694,10863.02759,11836.44727,1.179217013,0,0,1,0,0,0.01762411195,-30373.64258,11361.28418,32428.95312
12932,9995,8849,79.96628571,-0.8414626718,0.5403152108,119.6448348,11.24305916,17.47019005,6.22713089,0.05204680084,0.045,0.045,0.045,0,10,10,10,0,10,10,12809.86694,9767.358154,11288.61255,1.311497617,0,0,1,0,0,0.01672211123,-99027.50781,49778.5625,110834.7969
12933,9995,9996,176.1031494,-0.4141435623,-0.9102115631,115.8929585,11.24305916,10.85995293,-0.383106231,-0.003305690318,0.045,0.045,0.045,0,10,10,10,0,10,10,12809.86694,15699.12158,14254.49426,1.225549153,0,0,1,0,0,0.0003055772387,-382223.75,155478.0781,412635.9375
12934,9994,10342,111.4660263,-0.2191015035,0.9757020473,100,11.24305916,18.16062355,6.917564392,0.06917564392,0.045,0.045,0.045,0,10,10,10,0,10,10,15296.08252,8493.227539,11894.65503,1.800974064,0,0,1,0,0,0.013127038,-34550.10938,11952.59473,36559.19531
12935,9994,9993,125.0036697,0.9757020473,0.2191015035,99.89976667,11.24305916,13.70653153,2.463472367,0.02465944065,0.045,0.045,0.045,0,10,10,10,0,10,10,15296.08252,13096.35791,14196.22021,1.167964607,0,0,1,0,0,0.004071404783,543866.4375,220861.875,587001.4375
12936,10342,10341,84.38339996,0.9757020473,0.2191015035,99.89976667,18.16062355,19.41685295,1.256229401,0.01257489825,0.045,0.045,0.045,0,10,10,10,0,10,10,8493.227539,9934.387207,9213.807373,1.169683393,0,0,1,0,0,0.003482858289,211711.2344,114293.9297,240592.5
12937,10342,8852,18.02210617,0.4272074997,0.9041535854,115.659543,18.16062355,17.28125,-0.87937355,-0.007603121432,0.045,0.045,0.045,0,10,10,10,0,10,10,8493.227539,9707.362305,9100.294922,1.142953284,0,0,1,0,0,0.01072729632,15409.38867,9558.114258,18133.03125
12938,10342,8851,97.47845459,-0.5640054345,0.8257710934,58.09952355,18.16062355,17.25,-0.91062355,-0.01567351149,0.045,0.045,0.045,0,10,10,10,0,10,10,8493.227539,7795.097168,8144.162354,1.089560188,0,1,0,0,0,0.002017370278,-132381.4062,60070.55078,145372.9844
12939,10342,8850,59.83259964,-0.9940439463,-0.1089797541,111.2547856,18.16062355,17.25,-0.91062355,-0.008185028133,0.045,0.045,0.045,0,10,10,10,0,10,10,8493.227539,10863.02759,9678.127563,1.27902232,0,0,1,0,0,0.003281114023,-129917.0469,70167.11719,147654.5469
12940,4586,8860,44.21957397,-0.3814730644,0.9243799448,121.6910314,12.92968655,17.49573326,4.566046715,0.03752163707,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,13097.15088,9798.137207,11447.64404,1.336698048,0,0,1,0,0,0.02621333975,10132.08691,21175.76367,23474.92578
